51.281563/-0.090837,51.281563,-0.090837
51.281037/0.165273,51.281037,0.165273
51.285359/0.149117,51.285359,0.149117
51.289794/0.218058,51.289794,0.218058
51.289736/0.203737,51.289736,0.203737
51.276565/0.192804,51.276565,0.192804
51.311622/-0.535249,51.311622,-0.535249
51.311914/-0.477072,51.311914,-0.477072
51.311516/-0.471643,51.311516,-0.471643
51.307967/-0.478039,51.307967,-0.478039
51.312028/-0.473898,51.312028,-0.473898
51.295829/-0.167764,51.295829,-0.167764
51.312446/-0.154898,51.312446,-0.154898
51.296237/-0.109218,51.296237,-0.109218
51.295610/-0.111850,51.29561,-0.11185
51.310565/-0.076166,51.310565,-0.076166
51.293857/0.166680,51.293857,0.16668
51.306878/0.236769,51.306878,0.236769
51.306056/0.229252,51.306056,0.229252
51.310907/0.232395,51.310907,0.232395
51.323366/-0.509792,51.323366,-0.509792
51.314098/-0.474325,51.314098,-0.474325
51.312996/-0.474016,51.312996,-0.474016
51.317374/-0.473020,51.317374,-0.47302
51.315239/-0.476196,51.315239,-0.476196
51.328627/-0.434004,51.328627,-0.434004
51.316890/-0.362471,51.31689,-0.362471
51.320429/-0.384802,51.320429,-0.384802
51.330483/-0.268199,51.330483,-0.268199
51.330724/-0.270389,51.330724,-0.270389
51.327867/-0.257764,51.327867,-0.257764
51.314502/-0.220763,51.314502,-0.220763
51.335226/-0.170841,51.335226,-0.170841
51.324846/-0.169570,51.324846,-0.16957
51.315454/-0.132986,51.315454,-0.132986
51.318645/-0.123408,51.318645,-0.123408
51.314916/-0.135386,51.314916,-0.135386
51.326180/-0.112205,51.32618,-0.112205
51.330280/0.151324,51.33028,0.151324
51.334851/0.180384,51.334851,0.180384
51.315664/0.188052,51.315664,0.188052
51.314149/0.187652,51.314149,0.187652
51.314677/0.189211,51.314677,0.189211
51.347649/-0.492710,51.347649,-0.49271
51.347777/-0.471944,51.347777,-0.471944
51.348171/-0.382090,51.348171,-0.38209
51.357135/-0.377303,51.357135,-0.377303
51.347820/-0.290292,51.34782,-0.290292
51.355475/-0.287476,51.355475,-0.287476
51.357042/-0.227824,51.357042,-0.227824
51.352015/-0.228674,51.352015,-0.228674
51.335423/-0.252243,51.335423,-0.252243
51.353612/-0.238210,51.353612,-0.23821
51.351487/-0.251685,51.351487,-0.251685
51.346509/-0.257032,51.346509,-0.257032
51.352852/-0.115737,51.352852,-0.115737
51.342679/-0.111975,51.342679,-0.111975
51.341956/-0.089742,51.341956,-0.089742
51.335575/-0.077141,51.335575,-0.077141
51.354173/-0.103819,51.354173,-0.103819
51.354660/-0.037062,51.35466,-0.037062
51.342736/-0.018162,51.342736,-0.018162
51.335958/0.053814,51.335958,0.053814
51.356316/0.065443,51.356316,0.065443
51.355329/0.070542,51.355329,0.070542
51.371102/-0.527592,51.371102,-0.527592
51.374870/-0.492983,51.37487,-0.492983
51.374561/-0.488882,51.374561,-0.488882
51.378969/-0.430455,51.378969,-0.430455
51.378707/-0.458031,51.378707,-0.458031
51.365119/-0.399933,51.365119,-0.399933
51.369080/-0.397526,51.36908,-0.397526
51.358148/-0.338279,51.358148,-0.338279
51.357899/-0.228039,51.357899,-0.228039
51.370828/-0.194892,51.370828,-0.194892
51.362369/-0.190360,51.362369,-0.19036
51.363623/-0.190617,51.363623,-0.190617
51.362329/-0.214031,51.362329,-0.214031
51.371032/-0.148512,51.371032,-0.148512
51.366285/-0.146948,51.366285,-0.146948
51.370439/-0.152414,51.370439,-0.152414
51.374153/-0.109430,51.374153,-0.10943
51.373583/-0.110864,51.373583,-0.110864
51.365230/-0.110123,51.36523,-0.110123
51.360051/-0.133824,51.360051,-0.133824
51.368165/-0.078831,51.368165,-0.078831
51.370454/-0.091502,51.370454,-0.091502
51.367942/-0.090736,51.367942,-0.090736
51.371762/-0.098101,51.371762,-0.098101
51.363404/-0.078029,51.363404,-0.078029
51.362633/-0.069207,51.362633,-0.069207
51.364182/-0.018233,51.364182,-0.018233
51.377851/0.012982,51.377851,0.012982
51.365001/0.075650,51.365001,0.07565
51.379380/0.104803,51.37938,0.104803
51.379331/0.104385,51.379331,0.104385
51.365297/0.112632,51.365297,0.112632
51.386139/-0.512623,51.386139,-0.512623
51.394822/-0.504451,51.394822,-0.504451
51.388397/-0.485703,51.388397,-0.485703
51.388865/-0.506398,51.388865,-0.506398
51.390760/-0.450553,51.39076,-0.450553
51.387437/-0.430545,51.387437,-0.430545
51.398893/-0.411453,51.398893,-0.411453
51.384479/-0.422478,51.384479,-0.422478
51.382839/-0.423147,51.382839,-0.423147
51.401888/-0.337406,51.401888,-0.337406
51.397959/-0.333362,51.397959,-0.333362
51.395496/-0.335165,51.395496,-0.335165
51.392104/-0.267366,51.392104,-0.267366
51.395836/-0.304436,51.395836,-0.304436
51.395526/-0.271545,51.395526,-0.271545
51.388087/-0.292103,51.388087,-0.292103
51.385268/-0.234065,51.385268,-0.234065
51.400199/-0.251618,51.400199,-0.251618
51.396767/-0.251685,51.396767,-0.251685
51.402170/-0.247692,51.40217,-0.247692
51.392787/-0.238201,51.392787,-0.238201
51.387389/-0.251158,51.387389,-0.251158
51.382470/-0.192723,51.38247,-0.192723
51.392779/-0.211778,51.392779,-0.211778
51.400357/-0.183860,51.400357,-0.18386
51.398171/-0.182982,51.398171,-0.182982
51.396498/-0.177644,51.396498,-0.177644
51.395302/-0.173966,51.395302,-0.173966
51.383097/-0.163441,51.383097,-0.163441
51.401762/-0.107261,51.401762,-0.107261
51.397866/-0.124393,51.397866,-0.124393
51.389553/-0.104171,51.389553,-0.104171
51.400403/-0.088860,51.400403,-0.08886
51.389979/-0.072446,51.389979,-0.072446
51.383289/-0.052914,51.383289,-0.052914
51.401368/-0.022255,51.401368,-0.022255
51.394524/0.055146,51.394524,0.055146
51.393587/0.038203,51.393587,0.038203
51.395521/0.039146,51.395521,0.039146
51.393277/0.057108,51.393277,0.057108
51.387952/0.022052,51.387952,0.022052
51.394776/0.061536,51.394776,0.061536
51.393000/0.066772,51.393,0.066772
51.384724/0.095069,51.384724,0.095069
51.380770/0.106520,51.38077,0.10652
51.380362/0.106521,51.380362,0.106521
51.406341/-0.409516,51.406341,-0.409516
51.412864/-0.350404,51.412864,-0.350404
51.409993/-0.351728,51.409993,-0.351728
51.416957/-0.353481,51.416957,-0.353481
51.422568/-0.354681,51.422568,-0.354681
51.420373/-0.316354,51.420373,-0.316354
51.402815/-0.333753,51.402815,-0.333753
51.404853/-0.335939,51.404853,-0.335939
51.403106/-0.336947,51.403106,-0.336947
51.414262/-0.333912,51.414262,-0.333912
51.404517/-0.340876,51.404517,-0.340876
51.422658/-0.342371,51.422658,-0.342371
51.413846/-0.318253,51.413846,-0.318253
51.403413/-0.324070,51.403413,-0.32407
51.419356/-0.329123,51.419356,-0.329123
51.420196/-0.333044,51.420196,-0.333044
51.419762/-0.327381,51.419762,-0.327381
51.413565/-0.343248,51.413565,-0.343248
51.408070/-0.347097,51.40807,-0.347097
51.415155/-0.338586,51.415155,-0.338586
51.420204/-0.304827,51.420204,-0.304827
51.418600/-0.305411,51.4186,-0.305411
51.420239/-0.286460,51.420239,-0.28646
51.422237/-0.292522,51.422237,-0.292522
51.410414/-0.304952,51.410414,-0.304952
51.404197/-0.191374,51.404197,-0.191374
51.422193/-0.198608,51.422193,-0.198608
51.409493/-0.205589,51.409493,-0.205589
51.423831/-0.183565,51.423831,-0.183565
51.412323/-0.148207,51.412323,-0.148207
51.403794/-0.160553,51.403794,-0.160553
51.405604/-0.163759,51.405604,-0.163759
51.404238/-0.161762,51.404238,-0.161762
51.404199/-0.155293,51.404199,-0.155293
51.417787/-0.173348,51.417787,-0.173348
51.421513/-0.182139,51.421513,-0.182139
51.420626/-0.117851,51.420626,-0.117851
51.403544/-0.088555,51.403544,-0.088555
51.420016/-0.076003,51.420016,-0.076003
51.417279/-0.068609,51.417279,-0.068609
51.407178/-0.075774,51.407178,-0.075774
51.422754/-0.063729,51.422754,-0.063729
51.423681/-0.071401,51.423681,-0.071401
51.423155/-0.068812,51.423155,-0.068812
51.422825/-0.068407,51.422825,-0.068407
51.423552/-0.073807,51.423552,-0.073807
51.409266/-0.064672,51.409266,-0.064672
51.408667/-0.085231,51.408667,-0.085231
51.418425/-0.065672,51.418425,-0.065672
51.416439/-0.088790,51.416439,-0.08879
51.416899/-0.082963,51.416899,-0.082963
51.420522/-0.050137,51.420522,-0.050137
51.409477/-0.056003,51.409477,-0.056003
51.402422/-0.024884,51.402422,-0.024884
51.403509/-0.034638,51.403509,-0.034638
51.409160/-0.024982,51.40916,-0.024982
51.419081/-0.062853,51.419081,-0.062853
51.415761/-0.056599,51.415761,-0.056599
51.414318/-0.008620,51.414318,-0.00862
51.404906/0.011085,51.404906,0.011085
51.404657/0.005924,51.404657,0.005924
51.405204/0.008408,51.405204,0.008408
51.403606/-0.022203,51.403606,-0.022203
51.419894/-0.017193,51.419894,-0.017193
51.416289/-0.021230,51.416289,-0.02123
51.415201/-0.011737,51.415201,-0.011737
51.422920/-0.007599,51.42292,-0.007599
51.403207/0.013779,51.403207,0.013779
51.403606/0.012865,51.403606,0.012865
51.404786/0.018138,51.404786,0.018138
51.407947/0.086111,51.407947,0.086111
51.408429/0.092486,51.408429,0.092486
51.409251/0.094185,51.409251,0.094185
51.415569/0.092429,51.415569,0.092429
51.413936/0.089235,51.413936,0.089235
51.410557/0.086495,51.410557,0.086495
51.409765/0.099880,51.409765,0.09988
51.415064/0.101401,51.415064,0.101401
51.421248/0.123822,51.421248,0.123822
51.420421/0.099449,51.420421,0.099449
51.423462/0.101470,51.423462,0.10147
51.403169/0.175088,51.403169,0.175088
51.405982/0.175400,51.405982,0.1754
51.405212/0.177353,51.405212,0.177353
51.404365/0.178648,51.404365,0.178648
51.437362/-0.522082,51.437362,-0.522082
51.435882/-0.521571,51.435882,-0.521571
51.441679/-0.439849,51.441679,-0.439849
51.441390/-0.449077,51.44139,-0.449077
51.441105/-0.447023,51.441105,-0.447023
51.440549/-0.451019,51.440549,-0.451019
51.443960/-0.373662,51.44396,-0.373662
51.444722/-0.379004,51.444722,-0.379004
51.443551/-0.356654,51.443551,-0.356654
51.446408/-0.349369,51.446408,-0.349369
51.442139/-0.361143,51.442139,-0.361143
51.442245/-0.366514,51.442245,-0.366514
51.445547/-0.328163,51.445547,-0.328163
51.444628/-0.314340,51.444628,-0.31434
51.440209/-0.331780,51.440209,-0.33178
51.428729/-0.313988,51.428729,-0.313988
51.442930/-0.312566,51.44293,-0.312566
51.431104/-0.321533,51.431104,-0.321533
51.438590/-0.343753,51.43859,-0.343753
51.444959/-0.294784,51.444959,-0.294784
51.432322/-0.291435,51.432322,-0.291435
51.433474/-0.269196,51.433474,-0.269196
51.442569/-0.293641,51.442569,-0.293641
51.442001/-0.300703,51.442001,-0.300703
51.424772/-0.229791,51.424772,-0.229791
51.437436/-0.256735,51.437436,-0.256735
51.428794/-0.189817,51.428794,-0.189817
51.434791/-0.203968,51.434791,-0.203968
51.436064/-0.188565,51.436064,-0.188565
51.437432/-0.207626,51.437432,-0.207626
51.440328/-0.210272,51.440328,-0.210272
51.435863/-0.190298,51.435863,-0.190298
51.427737/-0.178621,51.427737,-0.178621
51.441086/-0.183439,51.441086,-0.183439
51.430238/-0.157122,51.430238,-0.157122
51.446529/-0.121633,51.446529,-0.121633
51.440399/-0.142481,51.440399,-0.142481
51.445726/-0.081736,51.445726,-0.081736
51.446646/-0.078960,51.446646,-0.07896
51.445918/-0.085659,51.445918,-0.085659
51.446823/-0.085942,51.446823,-0.085942
51.424786/-0.101685,51.424786,-0.101685
51.442810/-0.088987,51.44281,-0.088987
51.425722/-0.093717,51.425722,-0.093717
51.428698/-0.069850,51.428698,-0.06985
51.426334/-0.089871,51.426334,-0.089871
51.445642/-0.035011,51.445642,-0.035011
51.446549/-0.026074,51.446549,-0.026074
51.433771/-0.028345,51.433771,-0.028345
51.430833/-0.025080,51.430833,-0.02508
51.441344/-0.061080,51.441344,-0.06108
51.440624/-0.060806,51.440624,-0.060806
51.442308/-0.061625,51.442308,-0.061625
51.430493/-0.046550,51.430493,-0.04655
51.439252/-0.026048,51.439252,-0.026048
51.446469/-0.009099,51.446469,-0.009099
51.431195/-0.005347,51.431195,-0.005347
51.441269/0.013626,51.441269,0.013626
51.441464/0.012589,51.441464,0.012589
51.430101/0.025995,51.430101,0.025995
51.439105/0.055012,51.439105,0.055012
51.443619/0.042355,51.443619,0.042355
51.446618/0.047978,51.446618,0.047978
51.446660/0.030936,51.44666,0.030936
51.441988/0.020609,51.441988,0.020609
51.443165/0.078262,51.443165,0.078262
51.430749/0.091375,51.430749,0.091375
51.437459/0.071559,51.437459,0.071559
51.425321/0.125996,51.425321,0.125996
51.442800/0.111279,51.4428,0.111279
51.431804/0.134431,51.431804,0.134431
51.433178/0.134701,51.433178,0.134701
51.441747/0.103798,51.441747,0.103798
51.425418/0.119825,51.425418,0.119825
51.426674/0.130455,51.426674,0.130455
51.443276/0.123949,51.443276,0.123949
51.427336/0.132258,51.427336,0.132258
51.445556/0.161694,51.445556,0.161694
51.442674/0.218324,51.442674,0.218324
51.439232/0.218584,51.439232,0.218584
51.430512/0.249034,51.430512,0.249034
51.446929/0.246567,51.446929,0.246567
51.440449/0.221480,51.440449,0.22148
51.431670/0.256494,51.43167,0.256494
51.447101/-0.349606,51.447101,-0.349606
51.461196/-0.314382,51.461196,-0.314382
51.453444/-0.325422,51.453444,-0.325422
51.464245/-0.307235,51.464245,-0.307235
51.449371/-0.314600,51.449371,-0.3146
51.449552/-0.313433,51.449552,-0.313433
51.448466/-0.324132,51.448466,-0.324132
51.454166/-0.300522,51.454166,-0.300522
51.456367/-0.282414,51.456367,-0.282414
51.452868/-0.291951,51.452868,-0.291951
51.456086/-0.271441,51.456086,-0.271441
51.464394/-0.306666,51.464394,-0.306666
51.468597/-0.266943,51.468597,-0.266943
51.450325/-0.295623,51.450325,-0.295623
51.468087/-0.246473,51.468087,-0.246473
51.462594/-0.199451,51.462594,-0.199451
51.461848/-0.204860,51.461848,-0.20486
51.452454/-0.194383,51.452454,-0.194383
51.455186/-0.196054,51.455186,-0.196054
51.468497/-0.176727,51.468497,-0.176727
51.469209/-0.140163,51.469209,-0.140163
51.459632/-0.115695,51.459632,-0.115695
51.453240/-0.123914,51.45324,-0.123914
51.449648/-0.138249,51.449648,-0.138249
51.460643/-0.101318,51.460643,-0.101318
51.462674/-0.085289,51.462674,-0.085289
51.461759/-0.095663,51.461759,-0.095663
51.463846/-0.094091,51.463846,-0.094091
51.465706/-0.095926,51.465706,-0.095926
51.447921/-0.077601,51.447921,-0.077601
51.457074/-0.060377,51.457074,-0.060377
51.467819/-0.045436,51.467819,-0.045436
51.469167/-0.045240,51.469167,-0.04524
51.467510/-0.045244,51.46751,-0.045244
51.468725/-0.026830,51.468725,-0.02683
51.447197/-0.037736,51.447197,-0.037736
51.448300/-0.036382,51.4483,-0.036382
51.468443/-0.060893,51.468443,-0.060893
51.460548/-0.025675,51.460548,-0.025675
51.454263/-0.052256,51.454263,-0.052256
51.450496/-0.024553,51.450496,-0.024553
51.450916/-0.023831,51.450916,-0.023831
51.456126/0.005423,51.456126,0.005423
51.467952/0.001687,51.467952,0.001687
51.453594/0.026371,51.453594,0.026371
51.464017/0.032275,51.464017,0.032275
51.449114/0.035393,51.449114,0.035393
51.448312/0.080961,51.448312,0.080961
51.458456/0.068315,51.458456,0.068315
51.466553/0.069704,51.466553,0.069704
51.449580/0.075904,51.44958,0.075904
51.454775/0.118009,51.454775,0.118009
51.457254/0.118897,51.457254,0.118897
51.455730/0.130218,51.45573,0.130218
51.452926/0.115929,51.452926,0.115929
51.466504/0.154087,51.466504,0.154087
51.451127/0.155325,51.451127,0.155325
51.447709/0.166748,51.447709,0.166748
51.466200/0.156411,51.4662,0.156411
51.447694/0.160343,51.447694,0.160343
51.447830/0.158668,51.44783,0.158668
51.460674/0.148792,51.460674,0.148792
51.490663/-0.483060,51.490663,-0.48306
51.485146/-0.487357,51.485146,-0.487357
51.486509/-0.485190,51.486509,-0.48519
51.488247/-0.493723,51.488247,-0.493723
51.491588/-0.414736,51.491588,-0.414736
51.471266/-0.389086,51.471266,-0.389086
51.490224/-0.352200,51.490224,-0.3522
51.490383/-0.355562,51.490383,-0.355562
51.470504/-0.387233,51.470504,-0.387233
51.471403/-0.371055,51.471403,-0.371055
51.472651/-0.367288,51.472651,-0.367288
51.489559/-0.351590,51.489559,-0.35159
51.476679/-0.314054,51.476679,-0.314054
51.475968/-0.314658,51.475968,-0.314658
51.489851/-0.316281,51.489851,-0.316281
51.472698/-0.305599,51.472698,-0.305599
51.472912/-0.303610,51.472912,-0.30361
51.473040/-0.294828,51.47304,-0.294828
51.471549/-0.297547,51.471549,-0.297547
51.472511/-0.303162,51.472511,-0.303162
51.471325/-0.295615,51.471325,-0.295615
51.471442/-0.293583,51.471442,-0.293583
51.478713/-0.290869,51.478713,-0.290869
51.482140/-0.296109,51.48214,-0.296109
51.482354/-0.295753,51.482354,-0.295753
51.473521/-0.302576,51.473521,-0.302576
51.476720/-0.299502,51.47672,-0.299502
51.474140/-0.294896,51.47414,-0.294896
51.474457/-0.292593,51.474457,-0.292593
51.484490/-0.258119,51.48449,-0.258119
51.483095/-0.257261,51.483095,-0.257261
51.476835/-0.234102,51.476835,-0.234102
51.482409/-0.232047,51.482409,-0.232047
51.484770/-0.262627,51.48477,-0.262627
51.484296/-0.259346,51.484296,-0.259346
51.482361/-0.261272,51.482361,-0.261272
51.471462/-0.217313,51.471462,-0.217313
51.469782/-0.214126,51.469782,-0.214126
51.470901/-0.215344,51.470901,-0.215344
51.470495/-0.222100,51.470495,-0.2221
51.487846/-0.189083,51.487846,-0.189083
51.473817/-0.189620,51.473817,-0.18962
51.479559/-0.223674,51.479559,-0.223674
51.472195/-0.176114,51.472195,-0.176114
51.480644/-0.153431,51.480644,-0.153431
51.484617/-0.162324,51.484617,-0.162324
51.480854/-0.161583,51.480854,-0.161583
51.482025/-0.159098,51.482025,-0.159098
51.479362/-0.158191,51.479362,-0.158191
51.483144/-0.169130,51.483144,-0.16913
51.490496/-0.158992,51.490496,-0.158992
51.475000/-0.163399,51.475,-0.163399
51.476378/-0.175791,51.476378,-0.175791
51.489534/-0.169859,51.489534,-0.169859
51.470455/-0.143188,51.470455,-0.143188
51.488559/-0.130391,51.488559,-0.130391
51.489214/-0.128025,51.489214,-0.128025
51.487319/-0.134692,51.487319,-0.134692
51.483339/-0.120755,51.483339,-0.120755
51.483708/-0.122766,51.483708,-0.122766
51.481615/-0.112272,51.481615,-0.112272
51.483671/-0.107363,51.483671,-0.107363
51.482724/-0.110219,51.482724,-0.110219
51.487984/-0.121258,51.487984,-0.121258
51.469502/-0.076497,51.469502,-0.076497
51.475579/-0.064089,51.475579,-0.064089
51.477315/-0.070958,51.477315,-0.070958
51.476612/-0.075925,51.476612,-0.075925
51.479550/-0.071574,51.47955,-0.071574
51.479771/-0.071960,51.479771,-0.07196
51.490365/-0.091319,51.490365,-0.091319
51.482280/-0.081314,51.48228,-0.081314
51.482079/-0.085797,51.482079,-0.085797
51.482122/-0.087930,51.482122,-0.08793
51.474292/-0.091954,51.474292,-0.091954
51.487612/-0.076376,51.487612,-0.076376
51.484559/-0.096310,51.484559,-0.09631
51.481203/-0.092241,51.481203,-0.092241
51.478675/-0.055002,51.478675,-0.055002
51.487313/-0.038759,51.487313,-0.038759
51.478256/-0.037541,51.478256,-0.037541
51.477875/-0.037425,51.477875,-0.037425
51.473158/0.003690,51.473158,0.00369
51.472584/-0.005163,51.472584,-0.005163
51.488449/-0.010173,51.488449,-0.010173
51.486872/-0.009041,51.486872,-0.009041
51.481334/-0.001547,51.481334,-0.001547
51.477795/-0.000762,51.477795,-0.000762
51.478628/0.002585,51.478628,0.002585
51.475606/0.007468,51.475606,0.007468
51.475391/0.002224,51.475391,0.002224
51.486472/0.010710,51.486472,0.01071
51.473101/0.040734,51.473101,0.040734
51.475484/0.041499,51.475484,0.041499
51.489492/0.040323,51.489492,0.040323
51.486703/0.042537,51.486703,0.042537
51.491129/0.041889,51.491129,0.041889
51.482274/0.045667,51.482274,0.045667
51.475407/0.098445,51.475407,0.098445
51.488658/0.128420,51.488658,0.12842
51.489810/0.128151,51.48981,0.128151
51.470842/0.101895,51.470842,0.101895
51.474695/0.105108,51.474695,0.105108
51.471262/0.103959,51.471262,0.103959
51.473522/0.106904,51.473522,0.106904
51.477455/0.123657,51.477455,0.123657
51.490278/0.132043,51.490278,0.132043
51.487280/0.121885,51.48728,0.121885
51.484443/0.143763,51.484443,0.143763
51.483366/0.144674,51.483366,0.144674
51.504434/-0.531262,51.504434,-0.531262
51.496609/-0.537618,51.496609,-0.537618
51.503879/-0.543600,51.503879,-0.5436
51.499610/-0.472755,51.49961,-0.472755
51.507905/-0.400566,51.507905,-0.400566
51.509262/-0.399941,51.509262,-0.399941
51.507214/-0.352495,51.507214,-0.352495
51.511137/-0.367158,51.511137,-0.367158
51.500631/-0.337862,51.500631,-0.337862
51.512612/-0.345601,51.512612,-0.345601
51.503319/-0.342607,51.503319,-0.342607
51.499745/-0.335876,51.499745,-0.335876
51.492577/-0.320428,51.492577,-0.320428
51.498557/-0.332650,51.498557,-0.33265
51.501662/-0.332227,51.501662,-0.332227
51.504852/-0.309367,51.504852,-0.309367
51.510441/-0.310448,51.510441,-0.310448
51.491982/-0.318208,51.491982,-0.318208
51.500299/-0.288588,51.500299,-0.288588
51.499543/-0.286510,51.499543,-0.28651
51.492900/-0.291138,51.4929,-0.291138
51.507642/-0.274497,51.507642,-0.274497
51.508609/-0.279538,51.508609,-0.279538
51.501702/-0.270218,51.501702,-0.270218
51.510226/-0.237487,51.510226,-0.237487
51.509092/-0.260139,51.509092,-0.260139
51.502581/-0.237250,51.502581,-0.23725
51.498177/-0.237465,51.498177,-0.237465
51.498526/-0.239229,51.498526,-0.239229
51.497684/-0.247033,51.497684,-0.247033
51.510888/-0.229468,51.510888,-0.229468
51.502968/-0.248072,51.502968,-0.248072
51.508543/-0.187653,51.508543,-0.187653
51.499166/-0.198888,51.499166,-0.198888
51.504166/-0.203333,51.504166,-0.203333
51.505868/-0.203477,51.505868,-0.203477
51.505670/-0.186895,51.50567,-0.186895
